piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E1_D1_02_Maraka_T,167.66,105.2,85.8,89.8,105.2,85.8,89.8,80.0,89.0,80.0,80.0,80.0,103.0,103.0,103.0
BKO_E2_D3_05_Sandia_T,112.81,96.4,96.8,89.8,96.4,96.8,89.8,82.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
BKO_E2_D3_14_Maraka_T,137.06,100.0,109.2,95.2,100.0,95.2,95.2,115.0,114.0,80.0,80.0,80.0,95.0,95.0,95.0
BKO_E3_D6_03_Wasulunka_T,235.32,102.4,92.2,98.2,102.4,92.2,98.2,105.0,96.0,105.0,105.0,105.0,105.0,105.0,105.0
BKO_E1_D5_01_Maraka_T,158.72,82.0,83.0,94.8,82.0,83.0,94.8,78.0,84.0,78.0,78.0,78.0,78.0,78.0,78.0
BKO_E3_D5_04_Dansa_T,170.65,92.2,83.4,110.6,92.2,83.4,110.6,83.0,91.0,86.0,86.0,86.0,91.0,91.0,91.0
BKO_E2_D4_04_Dansa_T,125.36,106.4,96.2,103.0,106.4,96.2,103.0,112.0,108.0,94.0,94.0,94.0,109.0,109.0,109.0
BKO_E3_D6_01_Maraka_T,190.96,85.6,105.2,87.4,85.6,105.2,87.4,77.0,96.0,77.0,77.0,77.0,88.0,88.0,88.0
BKO_E1_D2_06_Dansa_T,140.57,98.4,88.0,70.2,98.4,88.0,70.2,70.0,85.0,71.0,71.0,71.0,102.0,102.0,102.0
BKO_E2_D4_02_Maraka_T,146.25,84.0,97.0,114.2,84.0,97.0,114.2,74.0,95.0,74.0,74.0,74.0,90.0,90.0,90.0
BKO_E2_D4_12_Suku_T,157.16,93.2,84.6,102.8,93.2,84.6,102.8,81.0,88.0,83.0,83.0,83.0,83.0,83.0,83.0
BKO_E1_D1_07_Suku_T,148.65,82.6,107.0,94.4,82.6,107.0,94.4,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0
BKO_E1_D5_02_Dansa_T,161.91,85.6,91.0,94.2,85.6,91.0,94.2,78.0,89.0,78.0,78.0,78.0,78.0,78.0,78.0
BKO_E2_D3_02_Suku_T,180.15,96.4,114.6,102.6,96.4,114.6,102.6,114.0,108.0,80.0,80.0,80.0,96.0,96.0,96.0
BKO_E1_D2_05_Wasulunka_T,167.54,80.8,103.6,83.4,80.8,103.6,83.4,72.0,86.0,72.0,72.0,72.0,72.0,72.0,72.0
BKO_E1_D1_04_Dansa_T,115.19,74.0,103.17,118.83,74.0,103.17,118.83,102.0,102.0,70.0,70.0,70.0,73.0,73.0,73.0
BKO_E1_D2_03_Suku_T,164.16,93.8,82.6,82.2,93.8,82.6,82.2,80.0,82.0,80.0,80.0,80.0,82.0,82.0,82.0
BKO_E2_D3_06_Manjanin_T,217.96,108.8,107.6,109.0,108.8,107.6,109.0,107.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
BKO_E1_D1_06_Manjanin_T,189.06,96.0,94.0,102.6,96.0,94.0,102.6,94.0,95.0,96.0,96.0,96.0,96.0,96.0,96.0
BKO_E2_D3_13_Suku_T,185.46,106.6,97.0,99.6,106.6,97.0,99.6,91.0,106.0,91.0,91.0,91.0,107.0,107.0,107.0
BKO_E2_D3_11_Suku_T,195.16,106.2,105.6,102.4,106.2,105.6,102.4,93.0,108.0,94.0,94.0,94.0,108.0,108.0,108.0
BKO_E3_D6_04_Sandia_T,158.0,85.2,109.4,88.0,85.2,109.4,88.0,80.0,92.0,81.0,81.0,81.0,81.0,81.0,81.0
BKO_E2_D3_01_Maraka_T,150.59,81.0,86.8,75.6,81.0,86.8,75.6,70.0,82.0,71.0,71.0,71.0,81.0,81.0,81.0
BKO_E3_D6_06_Manjanin_T,193.51,96.2,96.2,95.8,96.2,96.2,95.8,95.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0
BKO_E3_D5_05_Sandia_T,156.29,82.0,81.2,79.8,82.0,81.2,79.8,80.0,80.0,87.0,87.0,87.0,81.0,81.0,81.0
BKO_E1_D1_03_Wasulunka_T,177.72,89.0,70.8,98.8,89.0,42.8,98.8,88.0,88.0,88.0,88.0,88.0,89.0,89.0,89.0
BKO_E1_D1_05_Sandia_T,139.22,107.2,77.8,101.8,107.2,77.8,101.8,70.0,89.0,88.0,88.0,88.0,88.0,88.0,88.0
BKO_E1_D2_07_Sandia_T,139.5,93.0,80.4,88.0,93.0,80.4,88.0,86.0,87.0,86.0,86.0,86.0,87.0,87.0,87.0
BKO_E2_D3_03_Wasulunka_T,135.46,93.6,104.4,120.6,93.6,104.4,120.6,116.0,116.0,81.0,81.0,81.0,81.0,81.0,81.0
BKO_E1_D5_04_Suku_T,195.26,98.2,97.4,99.6,98.2,97.4,99.6,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0
BKO_E3_D5_06_Manjanin_T,175.1,88.8,86.0,88.8,88.8,86.0,88.8,86.0,88.0,86.0,86.0,86.0,88.0,88.0,88.0
BKO_E3_D5_02_Suku_T,246.65,104.8,84.6,122.2,104.8,84.6,122.2,78.0,110.0,93.0,93.0,93.0,110.0,110.0,110.0
BKO_E3_D6_12_Suku_T,233.69,91.8,112.8,113.2,91.8,112.8,113.2,86.0,106.0,86.0,86.0,86.0,86.0,86.0,86.0
