piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E1_D5_01_Maraka_T,158.72,109.8,100.6,113.2,109.8,100.6,113.2,93.0,105.0,93.0,93.0,93.0,107.0,107.0,107.0
BKO_E3_D5_04_Dansa_T,170.65,109.8,88.6,114.0,109.8,88.6,114.0,111.0,106.0,121.0,121.0,121.0,106.0,106.0,106.0
BKO_E2_D4_04_Dansa_T,125.36,105.8,102.8,117.4,105.8,102.8,117.4,116.0,109.0,116.0,116.0,116.0,111.0,111.0,111.0
BKO_E3_D6_01_Maraka_T,190.96,106.8,106.4,107.4,106.8,106.4,107.4,93.0,106.0,99.0,99.0,99.0,105.0,105.0,105.0
BKO_E1_D2_06_Dansa_T,140.57,104.8,104.4,106.4,104.8,104.4,106.4,107.0,107.0,86.0,86.0,86.0,88.0,88.0,88.0
BKO_E2_D4_02_Maraka_T,146.25,110.6,82.4,82.2,110.6,82.4,54.2,91.0,91.0,95.0,95.0,95.0,113.0,113.0,113.0
BKO_E2_D4_12_Suku_T,157.16,102.6,93.4,99.4,102.6,93.4,99.4,90.0,91.0,75.0,75.0,75.0,91.0,91.0,91.0
BKO_E1_D1_07_Suku_T,148.65,114.0,117.0,70.0,114.0,117.0,0.0,70.0,110.0,110.0,110.0,110.0,115.0,115.0,115.0
BKO_E1_D5_02_Dansa_T,161.91,113.0,93.0,70.0,113.0,93.0,0.0,70.0,89.0,104.0,104.0,104.0,113.0,113.0,113.0
BKO_E2_D3_02_Suku_T,180.15,102.0,70.0,108.2,102.0,0.0,108.2,70.0,100.0,108.0,108.0,108.0,108.0,108.0,108.0
BKO_E1_D2_05_Wasulunka_T,167.54,87.8,112.6,96.4,87.8,112.6,96.4,86.0,88.0,86.0,86.0,86.0,86.0,86.0,86.0
BKO_E1_D1_04_Dansa_T,115.19,124.5,122.67,117.17,124.5,122.67,117.17,116.0,118.0,104.0,104.0,104.0,128.0,128.0,128.0
BKO_E1_D2_03_Suku_T,164.16,94.8,95.0,113.2,94.8,95.0,113.2,115.0,112.0,117.0,117.0,117.0,81.0,81.0,81.0
BKO_E2_D3_06_Manjanin_T,217.96,116.2,111.6,70.0,116.2,111.6,0.0,70.0,106.0,129.0,129.0,129.0,129.0,129.0,129.0
BKO_E1_D1_06_Manjanin_T,189.06,103.6,96.8,70.0,103.6,96.8,0.0,70.0,94.0,93.0,93.0,93.0,96.0,96.0,96.0
BKO_E2_D3_13_Suku_T,185.46,94.8,110.0,70.0,94.8,110.0,0.0,70.0,91.0,71.0,71.0,71.0,99.0,99.0,99.0
BKO_E2_D3_11_Suku_T,195.16,85.8,101.6,70.0,85.8,101.6,0.0,70.0,84.0,87.0,87.0,87.0,87.0,87.0,87.0
BKO_E3_D6_04_Sandia_T,158.0,111.2,96.0,70.0,111.2,96.0,0.0,70.0,95.0,101.0,101.0,101.0,110.0,110.0,110.0
BKO_E2_D3_01_Maraka_T,150.59,114.4,70.0,70.0,114.4,0.0,0.0,70.0,70.0,83.0,83.0,83.0,119.0,119.0,119.0
BKO_E3_D6_06_Manjanin_T,193.51,97.6,94.0,70.0,97.6,94.0,0.0,70.0,93.0,102.0,102.0,102.0,96.0,96.0,96.0
BKO_E3_D5_05_Sandia_T,156.29,103.6,131.6,70.0,103.6,131.6,0.0,70.0,110.0,77.0,77.0,77.0,110.0,110.0,110.0
BKO_E1_D1_03_Wasulunka_T,177.72,97.2,93.2,99.4,97.2,93.2,99.4,87.0,92.0,89.0,89.0,89.0,89.0,89.0,89.0
BKO_E1_D1_05_Sandia_T,139.22,107.4,100.4,102.2,107.4,100.4,102.2,102.0,102.0,93.0,93.0,93.0,110.0,110.0,110.0
BKO_E1_D2_07_Sandia_T,139.5,96.6,116.0,126.8,96.6,116.0,112.8,141.0,110.0,74.0,74.0,74.0,102.0,102.0,102.0
BKO_E2_D3_03_Wasulunka_T,135.46,85.2,107.6,121.0,71.2,107.6,121.0,70.0,113.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E1_D5_04_Suku_T,195.26,114.8,89.0,70.0,114.8,89.0,0.0,70.0,85.0,127.0,127.0,127.0,111.0,111.0,111.0
BKO_E3_D5_06_Manjanin_T,175.1,116.8,96.6,70.0,116.8,96.6,0.0,70.0,90.0,98.0,98.0,98.0,128.0,128.0,128.0
BKO_E3_D5_02_Suku_T,246.65,129.2,112.0,90.6,115.2,112.0,90.6,144.0,111.0,144.0,144.0,144.0,144.0,144.0,144.0
BKO_E3_D6_12_Suku_T,233.69,102.0,94.8,70.0,102.0,94.8,0.0,70.0,92.0,95.0,95.0,95.0,99.0,99.0,99.0
