piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E2_D4_04_Dansa_T,97.34,126.0,135.4,73.0,126.0,135.4,73.0,73.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0
BKO_E3_D6_01_Maraka_T,115.33,115.8,116.0,124.4,115.8,116.0,124.4,117.0,117.0,117.0,117.0,117.0,116.0,116.0,116.0
BKO_E2_D4_02_Maraka_T,111.05,108.2,111.2,111.4,108.2,111.2,111.4,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
BKO_E2_D4_12_Suku_T,123.38,123.0,123.6,123.4,123.0,123.6,123.4,123.0,123.0,122.0,122.0,122.0,123.0,123.0,123.0
BKO_E2_D3_02_Suku_T,124.38,124.4,124.4,124.4,124.4,124.4,124.4,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0
BKO_E1_D2_05_Wasulunka_T,129.41,124.4,129.4,97.0,124.4,129.4,97.0,131.0,128.0,131.0,131.0,131.0,131.0,131.0,131.0
BKO_E1_D1_04_Dansa_T,105.12,104.6,111.6,114.2,104.6,111.6,114.2,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
BKO_E1_D2_03_Suku_T,120.78,120.6,120.8,98.0,120.6,120.8,98.0,116.0,116.0,116.0,116.0,116.0,117.0,117.0,117.0
BKO_E2_D3_06_Manjanin_T,120.08,107.6,109.4,120.2,107.6,109.4,120.2,119.0,119.0,91.0,91.0,91.0,118.0,118.0,118.0
BKO_E1_D1_06_Manjanin_T,137.2,123.0,130.2,133.4,123.0,130.2,133.4,129.0,130.0,109.0,109.0,109.0,128.0,128.0,128.0
BKO_E3_D6_04_Sandia_T,106.26,106.8,104.8,114.2,106.8,104.8,114.2,99.0,111.0,99.0,99.0,99.0,111.0,111.0,111.0
BKO_E2_D3_01_Maraka_T,116.47,118.6,116.2,117.0,118.6,116.2,117.0,116.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0
BKO_E3_D6_06_Manjanin_T,156.66,137.2,119.2,103.6,137.2,119.2,103.6,144.0,128.0,144.0,144.0,144.0,144.0,144.0,144.0
BKO_E3_D5_05_Sandia_T,102.12,106.8,122.6,131.8,106.8,122.6,131.8,98.0,124.0,104.0,104.0,104.0,104.0,104.0,104.0
BKO_E1_D1_03_Wasulunka_T,99.58,104.8,116.6,105.6,104.8,116.6,105.6,98.0,100.0,96.0,96.0,96.0,98.0,98.0,98.0
BKO_E1_D1_05_Sandia_T,98.42,103.4,106.8,119.6,103.4,106.8,119.6,102.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
BKO_E1_D2_07_Sandia_T,114.21,114.2,117.6,71.2,114.2,117.6,71.2,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0
BKO_E2_D3_03_Wasulunka_T,107.01,124.0,118.8,73.4,124.0,118.8,73.4,73.0,107.0,107.0,107.0,107.0,129.0,129.0,129.0
BKO_E3_D5_06_Manjanin_T,114.75,115.0,118.4,86.6,115.0,118.4,86.6,117.0,115.0,114.0,114.0,114.0,114.0,114.0,114.0
BKO_E3_D6_10_Dansa_T,105.15,131.2,121.8,84.8,131.2,121.8,84.8,81.0,130.0,133.0,133.0,133.0,131.0,131.0,131.0
BKO_E3_D5_02_Suku_T,127.11,127.2,127.2,79.6,127.2,127.2,79.6,130.0,124.0,130.0,130.0,130.0,129.0,129.0,129.0
BKO_E3_D6_12_Suku_T,141.7,135.0,141.8,92.8,135.0,141.8,92.8,144.0,138.0,144.0,144.0,144.0,139.0,139.0,139.0
