piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E1_D2_06_Dansa_T,123.73,103.4,122.4,103.2,103.4,122.4,103.2,93.0,116.0,93.0,93.0,93.0,97.0,97.0,97.0
BKO_E2_D4_02_Maraka_T,182.09,110.0,93.83,91.33,110.0,93.83,91.33,92.0,93.5,103.0,103.0,103.0,111.0,111.0,111.0
BKO_E2_D4_12_Suku_T,193.89,95.67,104.5,97.0,95.67,104.5,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
BKO_E2_D3_02_Suku_T,210.49,75.2,105.2,105.2,47.2,105.2,105.2,107.0,104.0,70.0,70.0,70.0,72.0,72.0,72.0
BKO_E1_D2_05_Wasulunka_T,130.2,104.0,115.0,113.8,104.0,115.0,113.8,107.0,115.0,91.0,91.0,91.0,107.0,107.0,107.0
BKO_E1_D1_04_Dansa_T,113.16,114.0,112.4,112.0,114.0,112.4,112.0,111.0,111.0,112.0,112.0,112.0,112.0,112.0,112.0
BKO_E1_D2_03_Suku_T,145.62,89.6,94.4,87.4,89.6,94.4,87.4,80.0,80.0,70.0,70.0,70.0,101.0,101.0,101.0
BKO_E2_D3_06_Manjanin_T,178.67,90.6,90.0,92.6,90.6,90.0,92.6,79.0,88.0,79.0,79.0,79.0,83.0,83.0,83.0
BKO_E1_D1_06_Manjanin_T,149.36,74.4,74.6,74.6,74.4,74.6,74.6,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0
BKO_E3_D6_04_Sandia_T,135.73,92.4,100.8,92.4,92.4,100.8,92.4,70.0,83.0,70.0,70.0,70.0,83.0,83.0,83.0
BKO_E2_D3_01_Maraka_T,165.22,104.5,90.33,81.33,104.5,90.33,81.33,81.0,83.0,120.0,120.0,120.0,120.0,120.0,120.0
BKO_E3_D6_06_Manjanin_T,213.16,107.0,106.6,106.8,107.0,106.6,106.8,105.0,106.0,97.0,97.0,97.0,107.0,107.0,107.0
BKO_E3_D5_05_Sandia_T,133.46,92.0,113.6,106.6,92.0,113.6,106.6,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
BKO_E1_D1_03_Wasulunka_T,121.57,82.6,85.8,88.6,82.6,85.8,88.6,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
BKO_E1_D1_05_Sandia_T,119.93,117.8,121.4,117.8,117.8,121.4,117.8,123.0,122.0,109.0,109.0,109.0,122.0,122.0,122.0
BKO_E1_D2_07_Sandia_T,127.36,105.0,79.0,94.2,105.0,79.0,94.2,79.0,80.0,79.0,79.0,79.0,79.0,79.0,79.0
BKO_E2_D3_03_Wasulunka_T,171.0,97.4,95.8,93.8,97.4,95.8,93.8,89.0,89.0,82.0,82.0,82.0,87.0,87.0,87.0
BKO_E3_D5_06_Manjanin_T,146.97,77.2,86.4,91.8,77.2,86.4,91.8,78.0,78.0,77.0,77.0,77.0,77.0,77.0,77.0
BKO_E3_D6_10_Dansa_T,124.28,123.8,103.4,116.2,123.8,103.4,116.2,97.0,112.0,126.0,126.0,126.0,126.0,126.0,126.0
BKO_E3_D5_02_Suku_T,163.02,80.4,108.2,100.0,80.4,108.2,100.0,93.0,93.0,72.0,72.0,72.0,72.0,72.0,72.0
BKO_E3_D6_12_Suku_T,196.24,99.0,132.0,99.4,99.0,132.0,99.4,95.0,106.0,90.0,90.0,90.0,97.0,97.0,97.0
