piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E3_D6_03_Wasulunka_T,110.77,175.2,150.4,122.8,175.2,150.4,122.8,177.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0
BKO_E2_D4_04_Dansa_T,97.34,151.4,142.4,121.8,151.4,142.4,121.8,120.0,146.0,147.0,147.0,147.0,147.0,147.0,147.0
BKO_E3_D6_01_Maraka_T,115.33,143.6,125.0,116.0,143.6,125.0,116.0,115.0,117.0,117.0,117.0,117.0,161.0,161.0,161.0
BKO_E2_D4_02_Maraka_T,111.05,165.8,142.2,158.2,165.8,142.2,158.2,153.0,153.0,153.0,153.0,153.0,165.0,165.0,165.0
BKO_E2_D4_12_Suku_T,123.38,142.0,96.4,169.8,142.0,96.4,169.8,80.0,151.0,80.0,80.0,80.0,151.0,151.0,151.0
BKO_E2_D3_02_Suku_T,124.38,153.6,164.2,170.8,153.6,164.2,170.8,170.0,171.0,125.0,125.0,125.0,170.0,170.0,170.0
BKO_E1_D2_05_Wasulunka_T,129.41,99.8,99.2,114.6,99.8,99.2,114.6,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
BKO_E1_D1_04_Dansa_T,105.12,99.2,120.4,116.8,99.2,120.4,116.8,105.0,105.0,102.0,102.0,102.0,102.0,102.0,102.0
BKO_E1_D2_03_Suku_T,120.78,98.6,150.2,167.2,98.6,150.2,167.2,161.0,161.0,113.0,113.0,113.0,91.0,91.0,91.0
BKO_E2_D3_06_Manjanin_T,120.08,155.4,122.8,177.2,155.4,122.8,177.2,178.0,176.0,122.0,122.0,122.0,177.0,177.0,177.0
BKO_E1_D1_06_Manjanin_T,137.2,129.6,121.6,144.8,129.6,121.6,144.8,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0
BKO_E3_D6_04_Sandia_T,106.26,163.2,129.2,115.0,163.2,129.2,115.0,112.0,137.0,164.0,164.0,164.0,164.0,164.0,164.0
BKO_E2_D3_01_Maraka_T,116.47,135.8,126.4,160.0,135.8,126.4,160.0,116.0,155.0,126.0,126.0,126.0,126.0,126.0,126.0
BKO_E3_D6_06_Manjanin_T,156.66,151.4,165.0,159.8,151.4,165.0,159.8,158.0,159.0,158.0,158.0,158.0,158.0,158.0,158.0
BKO_E3_D5_05_Sandia_T,102.12,164.0,160.6,160.2,164.0,160.6,160.2,174.0,171.0,178.0,178.0,178.0,177.0,177.0,177.0
BKO_E1_D1_03_Wasulunka_T,99.58,150.2,118.0,159.6,150.2,118.0,159.6,111.0,157.0,111.0,111.0,111.0,171.0,171.0,171.0
BKO_E1_D1_05_Sandia_T,98.42,133.4,122.8,129.6,133.4,122.8,129.6,125.0,125.0,133.0,133.0,133.0,133.0,133.0,133.0
BKO_E1_D2_07_Sandia_T,114.21,132.2,160.8,113.8,132.2,160.8,113.8,115.0,116.0,113.0,113.0,113.0,116.0,116.0,116.0
BKO_E2_D3_03_Wasulunka_T,107.01,132.8,154.2,158.6,132.8,154.2,158.6,140.0,159.0,169.0,169.0,169.0,126.0,126.0,126.0
BKO_E3_D5_06_Manjanin_T,114.75,127.2,108.0,123.0,127.2,108.0,123.0,103.0,114.0,131.0,131.0,131.0,131.0,131.0,131.0
BKO_E3_D6_10_Dansa_T,105.15,153.8,88.0,116.0,153.8,88.0,116.0,107.0,128.0,156.0,156.0,156.0,156.0,156.0,156.0
BKO_E3_D5_02_Suku_T,127.11,143.8,165.4,175.4,143.8,165.4,175.4,170.0,170.0,130.0,130.0,130.0,130.0,130.0,130.0
BKO_E3_D6_12_Suku_T,141.7,92.6,140.6,154.6,92.6,140.6,154.6,90.0,144.0,90.0,90.0,90.0,90.0,90.0,90.0
