piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E3_D6_03_Wasulunka_T,150.83,106.2,85.6,70.0,106.2,85.6,0.0,70.0,76.0,99.0,99.0,99.0,99.0,99.0,99.0
BKO_E3_D5_04_Dansa_T,136.41,107.6,111.6,70.0,107.6,111.6,0.0,70.0,105.0,106.0,106.0,106.0,106.0,106.0,106.0
BKO_E2_D4_04_Dansa_T,144.98,80.0,110.4,122.2,80.0,110.4,122.2,73.0,109.0,73.0,73.0,73.0,73.0,73.0,73.0
BKO_E3_D6_01_Maraka_T,148.5,70.0,77.4,113.8,0.0,63.4,99.8,70.0,74.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E1_D2_06_Dansa_T,123.73,99.4,108.2,70.0,99.4,108.2,0.0,70.0,90.0,90.0,90.0,90.0,96.0,96.0,96.0
BKO_E2_D4_02_Maraka_T,182.09,105.0,106.33,70.0,105.0,106.33,0.0,70.0,93.0,109.0,109.0,109.0,110.5,110.5,110.5
BKO_E2_D4_12_Suku_T,193.89,98.0,70.0,76.67,98.0,0.0,53.33,70.0,73.5,99.0,99.0,99.0,99.0,99.0,99.0
BKO_E2_D3_02_Suku_T,210.49,123.6,105.0,105.8,123.6,105.0,105.8,104.0,106.0,144.0,144.0,144.0,144.0,144.0,144.0
BKO_E1_D2_05_Wasulunka_T,130.2,106.4,109.0,70.0,106.4,109.0,0.0,70.0,99.0,88.0,88.0,88.0,101.0,101.0,101.0
BKO_E1_D1_04_Dansa_T,113.16,102.4,119.4,103.6,102.4,119.4,89.6,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0
BKO_E1_D2_03_Suku_T,145.62,105.4,110.6,120.6,105.4,110.6,120.6,99.0,108.0,103.0,103.0,103.0,105.0,105.0,105.0
BKO_E2_D3_06_Manjanin_T,178.67,71.2,106.6,70.0,71.2,106.6,0.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E1_D1_06_Manjanin_T,149.36,118.6,117.8,105.4,118.6,117.8,105.4,118.0,117.0,115.0,115.0,115.0,117.0,117.0,117.0
BKO_E3_D6_04_Sandia_T,135.73,70.0,98.2,70.0,42.0,70.2,42.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E2_D3_01_Maraka_T,165.22,83.5,100.0,102.0,48.5,100.0,102.0,70.0,97.5,70.0,70.0,70.0,81.5,81.5,81.5
BKO_E3_D6_06_Manjanin_T,213.16,72.4,84.8,106.6,44.4,84.8,106.6,70.0,80.0,70.0,70.0,70.0,72.0,72.0,72.0
BKO_E3_D5_05_Sandia_T,133.46,70.8,93.2,80.4,42.8,93.2,52.4,70.0,72.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E1_D1_03_Wasulunka_T,121.57,90.4,94.6,114.8,90.4,94.6,114.8,84.0,96.0,82.0,82.0,82.0,85.0,85.0,85.0
BKO_E1_D1_05_Sandia_T,119.93,99.8,124.6,70.0,99.8,124.6,0.0,70.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
BKO_E1_D2_07_Sandia_T,127.36,112.0,91.6,70.0,112.0,91.6,0.0,70.0,80.0,79.0,79.0,79.0,128.0,128.0,128.0
BKO_E2_D3_03_Wasulunka_T,171.0,94.4,94.8,129.8,94.4,94.8,129.8,88.0,96.0,84.0,84.0,84.0,88.0,88.0,88.0
BKO_E3_D5_06_Manjanin_T,146.97,112.8,80.4,70.0,112.8,66.4,0.0,70.0,72.0,114.0,114.0,114.0,113.0,113.0,113.0
BKO_E3_D6_10_Dansa_T,124.28,111.8,82.8,97.6,111.8,54.8,69.6,70.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0
BKO_E3_D5_02_Suku_T,163.02,70.0,92.2,70.0,0.0,78.2,0.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E3_D6_12_Suku_T,196.24,84.8,88.8,70.0,70.8,74.8,0.0,70.0,82.0,91.0,91.0,91.0,90.0,90.0,90.0
