piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E2_D3_14_Maraka_T,166.7,101.4,98.8,86.2,73.4,84.8,58.2,70.0,97.0,70.0,70.0,70.0,118.0,118.0,118.0
BKO_E3_D6_03_Wasulunka_T,150.83,114.2,114.8,80.2,114.2,114.8,66.2,112.0,112.0,110.0,110.0,110.0,114.0,114.0,114.0
BKO_E3_D5_04_Dansa_T,136.41,72.8,70.0,94.8,58.8,0.0,80.8,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E2_D4_04_Dansa_T,144.98,108.6,106.8,109.2,108.6,106.8,109.2,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
BKO_E3_D6_01_Maraka_T,148.5,111.0,118.6,109.0,97.0,118.6,109.0,83.0,117.0,70.0,70.0,70.0,117.0,117.0,117.0
BKO_E1_D2_06_Dansa_T,123.73,109.6,93.0,72.8,109.6,93.0,30.8,70.0,94.0,118.0,118.0,118.0,118.0,118.0,118.0
BKO_E2_D4_02_Maraka_T,182.09,118.17,120.17,72.83,118.17,120.17,49.5,70.0,107.0,98.0,98.0,98.0,119.0,119.0,119.0
BKO_E2_D4_12_Suku_T,193.89,92.0,70.0,72.17,92.0,0.0,37.17,70.0,72.0,77.0,77.0,77.0,79.0,79.0,79.0
BKO_E2_D3_02_Suku_T,210.49,119.2,105.0,106.0,119.2,105.0,106.0,105.0,106.0,110.0,110.0,110.0,115.0,115.0,115.0
BKO_E1_D2_05_Wasulunka_T,130.2,95.4,119.8,70.0,95.4,119.8,0.0,70.0,95.0,78.0,78.0,78.0,95.0,95.0,95.0
BKO_E1_D1_04_Dansa_T,113.16,87.0,106.0,106.8,87.0,106.0,92.8,87.0,90.0,87.0,87.0,87.0,87.0,87.0,87.0
BKO_E1_D2_03_Suku_T,145.62,89.6,94.0,115.0,89.6,94.0,115.0,121.0,106.0,112.0,112.0,112.0,79.0,79.0,79.0
BKO_E2_D3_06_Manjanin_T,178.67,73.6,91.8,70.0,45.6,91.8,0.0,70.0,71.0,70.0,70.0,70.0,71.0,71.0,71.0
BKO_E1_D1_06_Manjanin_T,149.36,116.4,83.8,83.8,116.4,69.8,55.8,70.0,92.0,114.0,114.0,114.0,114.0,114.0,114.0
BKO_E3_D6_04_Sandia_T,135.73,108.4,84.0,77.8,108.4,84.0,49.8,70.0,86.0,108.0,108.0,108.0,108.0,108.0,108.0
BKO_E2_D3_01_Maraka_T,165.22,70.0,94.33,104.83,0.0,94.33,104.83,70.0,92.5,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E3_D6_06_Manjanin_T,213.16,85.2,84.6,70.0,85.2,84.6,0.0,70.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
BKO_E3_D5_05_Sandia_T,133.46,113.8,87.2,70.0,113.8,87.2,0.0,70.0,80.0,92.0,92.0,92.0,118.0,118.0,118.0
BKO_E1_D1_03_Wasulunka_T,121.57,110.0,96.4,73.0,110.0,96.4,45.0,111.0,87.0,108.0,108.0,108.0,111.0,111.0,111.0
BKO_E1_D1_05_Sandia_T,119.93,91.2,111.2,70.0,91.2,111.2,0.0,70.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
BKO_E1_D2_07_Sandia_T,127.36,81.8,98.0,73.6,81.8,98.0,45.6,76.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0
BKO_E2_D3_03_Wasulunka_T,171.0,104.2,104.6,70.0,104.2,104.6,0.0,70.0,88.0,87.0,87.0,87.0,108.0,108.0,108.0
BKO_E3_D5_06_Manjanin_T,146.97,126.6,112.4,75.4,126.6,112.4,75.4,74.0,112.0,114.0,114.0,114.0,129.0,129.0,129.0
BKO_E3_D6_10_Dansa_T,124.28,99.4,99.0,93.0,99.4,99.0,93.0,75.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0
BKO_E3_D5_02_Suku_T,163.02,70.0,70.0,70.0,0.0,0.0,0.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E3_D6_12_Suku_T,196.24,86.8,120.8,70.0,72.8,120.8,0.0,70.0,85.0,70.0,70.0,70.0,85.0,85.0,85.0
