piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E3_D6_01_Maraka_T,115.33,114.8,115.4,86.2,114.8,115.4,86.2,85.0,113.0,113.0,113.0,113.0,115.0,115.0,115.0
BKO_E2_D4_02_Maraka_T,111.05,111.4,110.8,88.8,111.4,110.8,88.8,110.0,110.0,112.0,112.0,112.0,112.0,112.0,112.0
BKO_E2_D4_12_Suku_T,123.38,112.2,112.2,104.8,112.2,112.2,104.8,124.0,123.0,93.0,93.0,93.0,123.0,123.0,123.0
BKO_E2_D3_02_Suku_T,124.38,125.8,119.4,93.4,125.8,119.4,93.4,93.0,120.0,120.0,120.0,120.0,125.0,125.0,125.0
BKO_E1_D2_05_Wasulunka_T,129.41,90.0,124.8,100.8,90.0,124.8,100.8,70.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
BKO_E1_D1_04_Dansa_T,105.12,108.6,111.2,111.2,108.6,111.2,111.2,106.0,106.0,96.0,96.0,96.0,105.0,105.0,105.0
BKO_E1_D2_03_Suku_T,120.78,120.4,107.2,107.2,120.4,107.2,107.2,87.0,117.0,116.0,116.0,116.0,117.0,117.0,117.0
BKO_E2_D3_06_Manjanin_T,120.08,120.8,118.6,90.0,120.8,118.6,90.0,89.0,118.0,119.0,119.0,119.0,120.0,120.0,120.0
BKO_E1_D1_06_Manjanin_T,137.2,72.6,129.2,121.8,72.6,129.2,121.8,70.0,121.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E3_D6_04_Sandia_T,106.26,98.4,112.4,104.8,98.4,112.4,104.8,88.0,105.0,88.0,88.0,88.0,88.0,88.0,88.0
BKO_E2_D3_01_Maraka_T,116.47,123.6,98.6,116.4,123.6,98.6,116.4,115.0,116.0,115.0,115.0,115.0,116.0,116.0,116.0
BKO_E3_D6_06_Manjanin_T,156.66,78.0,100.6,89.4,78.0,100.6,89.4,78.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
BKO_E3_D5_05_Sandia_T,102.12,112.4,111.8,102.4,112.4,111.8,102.4,105.0,105.0,100.0,100.0,100.0,117.0,117.0,117.0
BKO_E1_D1_03_Wasulunka_T,99.58,95.6,96.6,113.0,95.6,96.6,113.0,75.0,100.0,75.0,75.0,75.0,84.0,84.0,84.0
BKO_E1_D1_05_Sandia_T,98.42,97.6,117.0,103.6,97.6,117.0,103.6,104.0,104.0,93.0,93.0,93.0,93.0,93.0,93.0
BKO_E1_D2_07_Sandia_T,114.21,112.8,124.8,111.4,112.8,124.8,111.4,101.0,115.0,111.0,111.0,111.0,111.0,111.0,111.0
BKO_E2_D3_03_Wasulunka_T,107.01,107.2,110.4,106.8,107.2,110.4,106.8,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0
BKO_E3_D5_06_Manjanin_T,114.75,115.8,116.2,114.8,115.8,116.2,114.8,113.0,116.0,113.0,113.0,113.0,113.0,113.0,113.0
BKO_E3_D6_10_Dansa_T,105.15,104.2,79.6,99.2,104.2,79.6,99.2,74.0,82.0,74.0,74.0,74.0,103.0,103.0,103.0
BKO_E3_D5_02_Suku_T,127.11,109.4,111.0,105.0,109.4,111.0,105.0,70.0,108.0,70.0,70.0,70.0,135.0,135.0,135.0
BKO_E3_D6_12_Suku_T,141.7,120.0,116.4,82.2,120.0,116.4,82.2,70.0,113.0,102.0,102.0,102.0,123.0,123.0,123.0
